time_utc,wind_speed_10m@pd2,wind_speed_10m@pd3,wind_direction_10m@pd2,wind_direction_10m@pd3,temperature_2m@pd2,temperature_2m@pd3,surface_pressure@pd2,surface_pressure@pd3
2024-02-26 04:00:00+00:00,1.12,1.33,260.0,257.0,-7.2,-7.5,965.6,965.8
2024-02-26 05:00:00+00:00,0.2,1.1,270.0,265.0,-4.6,-5.1,965.5,965.7
2024-02-26 06:00:00+00:00,0.45,1.0,63.0,276.0,-2.4,-3.1,965.1,965.5
2024-02-26 07:00:00+00:00,0.85,0.81,69.0,277.0,-0.7,-1.6,964.5,964.9
2024-02-26 08:00:00+00:00,1.08,0.61,68.0,279.0,0.7,-0.4,963.7,964.2
2024-02-26 09:00:00+00:00,0.81,0.71,60.0,278.0,1.3,0.1,963.0,963.5
2024-02-26 10:00:00+00:00,0.81,1.61,300.0,277.0,0.5,-0.2,962.5,963.0
2024-02-26 11:00:00+00:00,2.73,2.92,278.0,276.0,-1.2,-1.2,962.2,962.6
2024-02-26 12:00:00+00:00,4.11,3.71,274.0,273.0,-2.8,-2.3,962.0,962.4
2024-02-26 13:00:00+00:00,4.2,3.61,267.0,267.0,-4.0,-3.7,962.1,962.4
2024-02-26 14:00:00+00:00,3.69,3.23,257.0,254.0,-5.1,-5.2,962.3,962.6
2024-02-26 15:00:00+00:00,3.32,2.95,249.0,246.0,-6.0,-6.3,962.5,962.7
2024-02-26 16:00:00+00:00,2.97,2.69,250.0,248.0,-6.4,-6.8,962.6,962.8
2024-02-26 17:00:00+00:00,2.53,2.35,261.0,258.0,-6.5,-6.9,962.6,962.7
2024-02-26 18:00:00+00:00,2.3,2.21,270.0,265.0,-6.8,-7.1,962.5,962.7
2024-02-26 19:00:00+00:00,2.2,2.2,273.0,267.0,-7.3,-7.5,962.3,962.6
2024-02-26 20:00:00+00:00,2.2,2.31,273.0,265.0,-8.0,-7.9,962.2,962.4
2024-02-26 21:00:00+00:00,2.31,2.31,275.0,265.0,-8.6,-8.3,962.1,962.4
2024-02-26 22:00:00+00:00,2.53,2.3,279.0,270.0,-9.1,-8.9,962.4,962.4
2024-02-26 23:00:00+00:00,2.79,2.31,285.0,275.0,-9.4,-9.4,962.8,962.6
2024-02-27 00:00:00+00:00,2.91,2.32,286.0,277.0,-9.7,-9.7,963.3,962.9
2024-02-27 01:00:00+00:00,2.79,2.21,285.0,275.0,-9.9,-9.8,964.0,963.4
2024-02-27 02:00:00+00:00,2.55,2.1,281.0,270.0,-10.1,-9.6,964.6,964.0
2024-02-27 03:00:00+00:00,2.43,2.1,279.0,267.0,-9.5,-8.8,965.1,964.5
2024-02-27 04:00:00+00:00,2.53,2.4,279.0,268.0,-7.8,-7.0,965.2,964.7
2024-02-27 05:00:00+00:00,2.73,2.8,278.0,272.0,-5.4,-4.7,965.2,964.6
2024-02-27 06:00:00+00:00,3.03,3.3,278.0,272.0,-3.3,-2.8,964.9,964.5
2024-02-27 07:00:00+00:00,3.42,3.9,277.0,271.0,-1.9,-1.5,964.6,964.2
2024-02-27 08:00:00+00:00,3.92,4.5,276.0,269.0,-0.8,-0.7,964.2,963.8
2024-02-27 09:00:00+00:00,4.21,5.01,274.0,267.0,-0.4,-0.4,964.0,963.6
2024-02-27 10:00:00+00:00,4.2,5.36,273.0,261.0,-0.9,-0.9,964.0,963.9
2024-02-27 11:00:00+00:00,3.9,5.58,270.0,255.0,-2.0,-2.0,964.3,964.3
2024-02-27 12:00:00+00:00,3.61,5.6,267.0,251.0,-3.1,-3.0,964.6,964.7
2024-02-27 13:00:00+00:00,3.22,5.24,263.0,246.0,-4.2,-3.9,964.7,965.0
2024-02-27 14:00:00+00:00,2.65,4.65,259.0,242.0,-5.2,-4.7,964.7,965.3
2024-02-27 15:00:00+00:00,2.18,3.89,254.0,241.0,-6.1,-5.5,964.8,965.5
2024-02-27 16:00:00+00:00,1.8,2.91,251.0,254.0,-6.5,-6.2,965.1,965.7
2024-02-27 17:00:00+00:00,1.52,2.21,247.0,288.0,-6.8,-7.0,965.3,965.9
2024-02-27 18:00:00+00:00,1.12,2.26,243.0,315.0,-7.1,-7.7,965.4,966.1
2024-02-27 19:00:00+00:00,0.54,1.77,248.0,313.0,-7.6,-8.3,965.2,966.2
2024-02-27 20:00:00+00:00,0.1,1.2,360.0,275.0,-8.1,-8.8,964.8,966.3
2024-02-27 21:00:00+00:00,0.72,1.08,56.0,236.0,-8.6,-9.3,964.6,966.3
2024-02-27 22:00:00+00:00,1.3,0.71,67.0,225.0,-8.9,-9.7,964.6,965.9
2024-02-27 23:00:00+00:00,1.77,0.14,74.0,135.0,-9.2,-10.1,964.9,965.4
2024-02-28 00:00:00+00:00,2.47,0.76,76.0,67.0,-8.9,-10.0,965.1,965.2
2024-02-28 01:00:00+00:00,3.38,1.52,71.0,67.0,-8.0,-9.2,965.6,965.5
2024-02-28 02:00:00+00:00,4.35,2.34,67.0,70.0,-6.5,-7.9,966.4,966.2
2024-02-28 03:00:00+00:00,5.28,3.32,65.0,69.0,-4.9,-6.3,966.8,966.6
2024-02-28 04:00:00+00:00,6.36,4.75,66.0,68.0,-3.1,-4.1,966.8,966.8
2024-02-28 05:00:00+00:00,7.3,6.36,67.0,66.0,-1.0,-1.6,966.4,966.7
2024-02-28 06:00:00+00:00,7.89,7.34,68.0,66.0,0.6,0.4,966.1,966.5
2024-02-28 07:00:00+00:00,7.73,7.48,69.0,67.0,1.8,1.7,965.6,966.1
2024-02-28 08:00:00+00:00,7.12,7.19,70.0,69.0,2.6,2.5,965.0,965.6
2024-02-28 09:00:00+00:00,6.36,6.61,71.0,70.0,2.9,2.8,964.5,965.0
2024-02-28 10:00:00+00:00,5.33,5.65,67.0,67.0,2.4,2.4,964.2,964.5
2024-02-28 11:00:00+00:00,4.25,4.39,60.0,60.0,1.4,1.5,964.1,963.9
2024-02-28 12:00:00+00:00,3.36,3.44,53.0,54.0,0.3,0.3,964.0,963.4
2024-02-28 13:00:00+00:00,2.88,3.19,56.0,58.0,-0.9,-1.0,963.8,963.1
2024-02-28 14:00:00+00:00,2.68,3.18,63.0,66.0,-2.2,-2.6,963.5,962.9
2024-02-28 15:00:00+00:00,2.5,2.91,74.0,74.0,-3.3,-3.7,963.4,962.8
2024-02-28 16:00:00+00:00,2.32,1.7,83.0,87.0,-4.1,-4.2,963.2,962.8
2024-02-28 17:00:00+00:00,2.1,0.73,93.0,164.0,-4.6,-4.3,962.9,962.8
2024-02-28 18:00:00+00:00,2.12,1.44,98.0,214.0,-5.0,-4.5,962.8,962.9
2024-02-28 19:00:00+00:00,2.3,1.7,92.0,220.0,-5.2,-5.1,962.5,962.7
2024-02-28 20:00:00+00:00,2.63,1.49,81.0,222.0,-5.2,-5.9,962.3,962.3
2024-02-28 21:00:00+00:00,3.1,0.67,75.0,207.0,-5.2,-6.2,962.2,962.2
2024-02-28 22:00:00+00:00,3.67,1.43,73.0,78.0,-5.2,-5.7,962.2,962.1
2024-02-28 23:00:00+00:00,4.27,3.96,69.0,69.0,-5.0,-4.8,962.4,962.2
2024-02-29 00:00:00+00:00,4.94,5.96,69.0,67.0,-4.7,-3.9,962.5,962.2
2024-02-29 01:00:00+00:00,5.55,6.67,67.0,66.0,-4.3,-3.6,962.8,962.4
2024-02-29 02:00:00+00:00,6.08,6.75,65.0,65.0,-3.8,-3.4,963.2,962.5
2024-02-29 03:00:00+00:00,6.8,7.02,64.0,64.0,-2.8,-2.6,963.4,962.6
2024-02-29 04:00:00+00:00,7.78,7.87,64.0,64.0,-1.2,-0.9,963.2,962.6
2024-02-29 05:00:00+00:00,8.72,8.86,65.0,65.0,0.8,1.4,962.9,962.3
2024-02-29 06:00:00+00:00,9.31,9.44,66.0,66.0,2.5,3.3,962.3,961.9
2024-02-29 07:00:00+00:00,9.28,9.45,68.0,67.0,3.8,4.5,961.7,961.0
2024-02-29 08:00:00+00:00,8.83,9.18,70.0,70.0,4.7,5.4,960.9,960.0
2024-02-29 09:00:00+00:00,8.1,8.57,72.0,71.0,5.1,5.7,960.2,959.2
2024-02-29 10:00:00+00:00,7.05,7.59,72.0,72.0,4.7,5.3,959.5,958.6
2024-02-29 11:00:00+00:00,5.63,6.26,70.0,70.0,3.8,4.3,959.0,958.2
2024-02-29 12:00:00+00:00,4.62,5.22,68.0,70.0,2.7,3.2,958.4,957.7
2024-02-29 13:00:00+00:00,4.14,4.68,70.0,70.0,1.5,2.1,957.7,957.2
2024-02-29 14:00:00+00:00,3.96,4.33,74.0,71.0,0.1,0.8,957.0,956.6
2024-02-29 15:00:00+00:00,3.81,3.86,76.0,73.0,-0.9,-0.5,956.5,956.1
2024-02-29 16:00:00+00:00,3.81,2.93,76.0,82.0,-1.4,-1.7,956.1,955.7
2024-02-29 17:00:00+00:00,3.86,1.94,73.0,102.0,-1.7,-2.9,955.8,955.3
2024-02-29 18:00:00+00:00,3.74,1.35,74.0,138.0,-2.0,-4.1,955.6,955.1
2024-02-29 19:00:00+00:00,3.34,1.33,81.0,193.0,-2.7,-5.2,955.3,954.9
2024-02-29 20:00:00+00:00,2.92,2.05,96.0,227.0,-3.6,-6.2,955.1,954.7
2024-02-29 21:00:00+00:00,2.25,2.56,111.0,239.0,-4.5,-6.7,954.9,954.6
2024-02-29 22:00:00+00:00,1.14,2.28,142.0,247.0,-5.6,-6.5,954.7,954.3
2024-02-29 23:00:00+00:00,1.28,1.63,231.0,259.0,-6.7,-5.9,954.6,954.0
